#  ID	"RA	"	DEC	MAG_F160W	MAGERR_F160W	FWHM	STELLARITY	ELLIPTICITY	THETA	Z_BPZ	ZMIN_BPZ	ZMAX_BPZ	ODDS_BPZ	CHISQ2_BPZ	STAR	WEIGHT	NRS_F110W	NRS_F140X	NRS_CLEAR	REFERENCE
1725	53.13697891	-27.80873532	28.96	0.705	8.97	0.28	0.333	-61.6	3.3	0.33	3.89	0.389	0.471	0	12	28.882	-99	28.96	TRUE
7754	53.17250642	-27.76347631	28.903	0.514	4.98	0.2	0.073	38.7	3.3	2.42	3.6	0.652	1	0	12	99	-99	28.903	TRUE
1734	53.18181005	-27.80864492	28.985	0.647	5.72	0.16	0.021	-49.8	3.3	2.68	3.61	0.733	1.591	0	12	28.667	-99	28.985	TRUE
22145	53.16085226	-27.78456276	28.559	0.126	4.65	0.1	0.267	31	3.3	2.87	3.61	0.832	1.555	0	12	29.114	29.052	28.559	TRUE
5240	53.12641326	-27.78956611	99	28.887	4.58	0.07	0.055	46.4	3.3	0.33	3.8	0.31	0.69	0	12	99	-99	99	TRUE
7704	53.19243673	-27.7804311	99	29.265	5.36	0.04	0.062	-49.8	3.3	0.43	3.66	0.583	0.358	0	12	29.514	-99	99	TRUE
8317	53.1757543	-27.76621335	28.857	0.564	6.83	0.04	0.28	-81.8	3.3	0.71	3.6	0.556	1.079	0	12	99	-99	28.857	TRUE
9863	53.16372638	-27.77907551	26.216	0.02	18.33	0.03	0.324	85.5	3.3	3.11	3.48	0.995	0.605	0	12	26.432	26.391	26.216	TRUE
2771	53.13991321	-27.80224204	27.268	0.236	15.67	0.02	0.479	78	3.3	2.84	3.54	0.827	0.986	0	12	27.29	-99	27.268	TRUE
9181	53.14945281	-27.77227541	28.979	0.247	9.24	0.02	0.403	-61.7	3.3	0.66	3.98	0.431	1.341	0	12	29.434	29.527	28.979	TRUE
812	53.166123	-27.81726328	27.625	0.212	6.37	0.01	0.115	37.5	3.3	2.82	3.52	0.863	3.107	0	12	28.493	-99	27.625	TRUE
887	53.16368982	-27.81650118	28.019	0.257	6.03	0.01	0.123	-5.2	3.3	2.75	3.53	0.796	2.58	0	12	28.22	-99	28.019	TRUE
1502	53.15112209	-27.8104465	99	29.459	5.59	0.01	0.163	-13.9	3.3	0.39	3.77	0.427	0.268	0	12	99	-99	99	TRUE
1988	53.1744409	-27.80706487	99	29.586	8.41	0	0.352	-1.8	3.3	0.31	3.77	0.4	0.405	0	12	99	-99	99	TRUE
3541	53.16377523	-27.79850267	29.179	0.244	12.31	0	0.076	-59.6	3.3	0.25	3.88	0.422	0.908	0	12	29.449	29.028	29.179	TRUE
3792	53.18296171	-27.79711939	26.448	0.133	27.65	0	0.459	29.5	3.3	0.34	3.5	0.587	0.642	0	12	26.786	-99	26.448	TRUE
4161	53.1606298	-27.79574338	28.655	0.119	12.35	0	0.407	45.4	3.3	2.97	3.58	0.913	0.281	0	12	28.832	28.98	28.655	TRUE
5383	53.19879568	-27.79084066	29.014	0.659	9.84	0	0.435	-37.8	3.3	0.53	3.6	0.584	0.548	0	12	29.593	-99	29.014	TRUE
7403	53.16493153	-27.78189562	28.988	0.162	8.01	0	0.276	52.3	3.3	0.27	3.73	0.627	0.306	0	12	29.253	29.307	28.988	TRUE
9012	53.1769525	-27.77179061	28.322	0.122	18.74	0	0.483	-69.9	3.3	0.18	3.56	0.885	1.509	0	12	28.154	28.504	28.322	TRUE
10534	53.18046155	-27.78825308	28.739	0.174	7.83	0	0.136	42.5	3.3	2.66	3.58	0.831	1.253	0	12	28.927	29.111	28.739	TRUE
5489	53.18461908	-27.79005058	25.28	0.034	6.25	0.03	0.45	67.5	3.296	3.09	3.49	0.993	0.201	0	12	26.175	-99	25.28	TRUE
934	53.16224172	-27.81576797	24.159	0.019	20.41	0.03	0.514	-14.6	3.294	3.1	3.48	0.995	0.142	0	12	25.033	-99	24.159	TRUE
20261	53.16623442	-27.81981706	25.88	0.052	3.1	0.07	0.063	-78.1	3.293	3.1	3.48	0.995	1.671	0	12	26.427	-99	25.88	TRUE
8101	53.14836016	-27.77855363	26.65	0.023	15.24	0.03	0.396	60.1	3.292	3.07	3.49	0.988	0.105	0	12	27.098	26.953	26.65	TRUE
4764	53.16965002	-27.78808063	25.286	0.01	6.05	0.03	0.155	7	3.291	3.09	3.48	0.993	0.065	0	12	25.842	25.571	25.286	TRUE
21377	53.14836597	-27.80159697	28.587	0.551	4.09	0.78	0.03	11	3.29	2.79	3.53	0.855	0.424	0	12	28.394	-99	28.587	TRUE
6115	53.1544365	-27.7819254	29.677	0.38	3.26	0.71	0.355	89.5	3.29	0.97	3.77	0.542	0.993	0	12	29.878	30.155	29.677	TRUE
5171	53.1812424	-27.78997931	28.808	0.5	3.8	0.27	0.105	-54.9	3.29	2.69	3.56	0.773	0.922	0	12	99	-99	28.808	TRUE
9088	53.16877872	-27.77230104	29.568	0.221	6.18	0.09	0.209	57.8	3.29	0.41	3.94	0.447	1.47	0	12	29.724	30.077	29.568	TRUE
21137	53.14923058	-27.80466066	28.225	0.393	4.84	0.09	0.178	-1.8	3.29	2.79	3.51	0.852	0.447	0	12	28.489	-99	28.225	TRUE
9529	53.18657875	-27.77346534	99	29.044	7.55	0.08	0.348	-42.1	3.29	0.29	3.82	0.337	0.519	0	12	99	-99	99	TRUE
6503	53.13160447	-27.79554853	28.495	0.454	5.02	0.04	0.122	17.6	3.29	0.43	3.7	0.653	1.077	0	12	29.011	-99	28.495	TRUE
2323	53.18384371	-27.80499364	99	28.889	5.44	0.03	0.098	38.1	3.29	1.57	3.68	0.506	0.91	0	12	29.394	-99	99	TRUE
430	53.16019492	-27.82164339	99	28.843	4.65	0.02	0.103	48.2	3.29	0.28	3.88	0.264	0.624	0	12	29.384	-99	99	TRUE
6094	53.13125529	-27.79390437	27.784	0.296	5.96	0.01	0.099	74.3	3.29	0.22	3.54	0.73	0.375	0	12	27.916	-99	27.784	TRUE
8000	53.18276438	-27.77884386	28.551	0.108	8.5	0.01	0.251	23	3.29	0.11	3.58	0.821	0.819	0	12	28.674	28.551	28.551	TRUE
1536	53.1615022	-27.81016911	99	29.081	9.16	0	0.361	21.4	3.29	0.27	3.77	0.309	1.285	0	12	99	-99	99	TRUE
6174	53.1717171	-27.79421209	29.549	0.195	9.14	0	0.102	86.3	3.29	0.43	4	0.461	0.916	0	12	30.211	30.361	29.549	TRUE
7708	53.18520058	-27.78024256	29.156	0.259	8.82	0	0.238	40.8	3.29	2.78	3.6	0.79	0.702	0	12	29.469	30.082	29.156	TRUE
7938	53.17653363	-27.77932794	29.325	0.224	8.71	0	0.469	-52	3.29	0.67	3.62	0.596	1.622	0	12	29.793	99	29.325	TRUE
22987	53.19999497	-27.79180742	24.958	0.037	14.52	0.03	0.58	12.1	3.289	3.09	3.48	0.992	0.357	0	12	25.239	-99	24.958	TRUE
24492	53.17658792	-27.76860874	27.003	0.119	10.14	0.02	0.459	38.6	3.288	3.09	3.48	0.993	2.647	0	12	27.622	-99	27.003	TRUE
6331	53.19342159	-27.79489506	28.804	0.525	5.26	0.09	0.138	-45.9	3.287	2.97	3.54	0.939	2.297	0	12	28.461	-99	28.804	TRUE
5342	53.16364457	-27.79076513	27.323	0.054	28.18	0	0.344	40.1	3.287	3.05	3.52	0.975	1.23	0	12	27.546	27.491	27.323	TRUE
7002	53.17666134	-27.78380467	25.614	0.013	13.51	0.03	0.475	-29	3.286	3.08	3.49	0.991	0.212	0	12	26.047	25.777	25.614	TRUE
24949	53.1354053	-27.77647041	26.613	0.106	15.25	0.03	0.528	27.9	3.284	3.05	3.51	0.978	0.251	0	12	26.913	-99	26.613	TRUE
3221	53.12695444	-27.80020151	99	28.765	4.84	0.84	0.379	36	3.28	0.36	4.23	0.183	0.35	0	12	99	-99	99	TRUE
20550	53.17191246	-27.81397526	28.216	0.279	3.01	0.79	0.107	63.7	3.28	0.43	3.61	0.841	0.59	0	12	29.42	-99	28.216	TRUE
8260	53.17692511	-27.76647757	28.931	0.712	5.18	0.74	0.206	13.4	3.28	0.2	3.81	0.376	2.137	0	12	29.402	-99	28.931	TRUE
1219	53.16994355	-27.8131439	99	29.076	6.94	0.51	0.213	-31.4	3.28	0.52	3.67	0.545	0.604	0	12	29.629	-99	99	TRUE
4646	53.15439804	-27.78734708	28.878	0.138	6.36	0.16	0.145	9.5	3.28	0.52	3.55	0.762	2.251	0	12	29.069	29.457	28.878	TRUE
8349	53.17481396	-27.77678894	29.685	0.251	5.31	0.08	0.188	27.7	3.28	0.35	3.74	0.612	1.161	0	12	29.777	29.311	29.685	TRUE
9352	53.18573132	-27.77447606	99	29.066	4.68	0.05	0.102	-6.7	3.28	2.86	3.55	0.865	0.413	0	12	28.605	-99	99	TRUE
8176	53.1602961	-27.76581732	29.282	0.165	5.79	0.04	0.059	-20	3.28	0.48	3.58	0.803	0.295	0	12	29.378	29.438	29.282	TRUE
353	53.17295512	-27.82257671	28.009	0.374	7.3	0.02	0.216	-28.5	3.28	2.73	3.52	0.865	0.844	0	12	27.608	-99	28.009	TRUE
5222	53.16930587	-27.79019691	30.922	0.338	8.28	0.02	0.422	27	3.28	0.48	3.77	0.492	0.717	0	12	30.957	31.904	30.922	TRUE
1718	53.1690961	-27.80878841	99	28.665	7.81	0.01	0.5	-45.2	3.28	0.3	3.71	0.418	1.479	0	12	99	-99	99	TRUE
2133	53.1517942	-27.80614395	99	29.006	5.99	0.01	0.271	-77.7	3.28	0.48	3.63	0.579	0.651	0	12	99	-99	99	TRUE
2737	53.18314271	-27.80265957	27.96	0.279	6.86	0.01	0.285	-5.3	3.28	2.7	3.5	0.761	2.035	0	12	28.2	-99	27.96	TRUE
433	53.15248049	-27.82134357	28.327	0.49	14.78	0	0.415	85.5	3.28	2.73	3.55	0.829	1.259	0	12	28.605	-99	28.327	TRUE
2777	53.14300077	-27.8025134	28.459	0.608	7.85	0	0.152	-56.5	3.28	2.22	3.58	0.586	0.733	0	12	99	-99	28.459	TRUE
3778	53.16243655	-27.79747043	28.792	0.153	9.63	0	0.092	-50.8	3.28	0.34	3.74	0.716	0.462	0	12	29.027	28.769	28.792	TRUE
3845	53.15720688	-27.79712371	28.424	0.135	11.02	0	0.305	-33.5	3.28	0.48	3.68	0.746	1.051	0	12	28.746	28.694	28.424	TRUE
5674	53.15240442	-27.78979036	29.584	0.278	7.53	0	0.387	-37.1	3.28	0.38	3.9	0.382	1.872	0	12	30.04	99	29.584	TRUE
6187	53.12164653	-27.79426189	99	28.881	10.99	0	0.334	41.2	3.28	0.55	3.6	0.597	1.32	0	12	28.549	-99	99	TRUE
21557	53.18207428	-27.7995954	27.14	0.139	5.24	0.04	0.209	-83.7	3.274	3	3.51	0.961	0.504	0	12	27.466	-99	27.14	TRUE
3258	53.19686257	-27.79939484	25.135	0.044	30.23	0.03	0.667	70.2	3.274	3.07	3.46	0.994	0.325	0	12	25.533	-99	25.135	TRUE
20684	53.16316938	-27.81128443	29.369	0.684	2.62	1	0.128	18.5	3.27	2.53	3.56	0.735	0.595	0	12	99	-99	29.369	TRUE
22797	53.18741741	-27.79028946	99	28.839	4.49	0.91	0.321	83.1	3.27	0.31	4.05	0.335	1.2	0	12	29.006	-99	99	TRUE
21347	53.19110295	-27.80199086	27.81	0.252	3.65	0.8	0.105	-14.7	3.27	3	3.48	0.968	1.42	0	12	28.071	-99	27.81	TRUE
7751	53.17119614	-27.763591	99	29.308	5.11	0.5	0.149	2.3	3.27	0.44	3.71	0.478	0.317	0	12	99	-99	99	TRUE
1890	53.14272481	-27.80757906	27.328	0.174	4.02	0.24	0.194	67.6	3.27	2.85	3.48	0.895	1.173	0	12	28.034	-99	27.328	TRUE
21443	53.17477475	-27.80079246	27.885	0.286	5.76	0.1	0.223	-28.5	3.27	2.68	3.5	0.724	0.775	0	12	28.994	-99	27.885	TRUE
9214	53.16258701	-27.77285801	26.264	0.022	9.5	0.03	0.121	-26.4	3.27	3.08	3.46	0.994	0.221	0	12	26.413	26.345	26.264	TRUE
947	53.1638116	-27.81591176	26.923	0.141	10.54	0.02	0.325	-26.2	3.27	2.93	3.51	0.919	0.808	0	12	27.655	-99	26.923	TRUE
1341	53.17661773	-27.81187553	28.486	0.418	7.24	0.01	0.228	39.4	3.27	2.42	3.64	0.654	0.165	0	12	29.084	-99	28.486	TRUE
3118	53.1353636	-27.80062806	27.152	0.2	12.85	0.01	0.546	-25	3.27	2.72	3.5	0.711	1.732	0	12	27.728	-99	27.152	TRUE
7293	53.13544991	-27.78301675	28.956	0.276	7.05	0.01	0.232	57.8	3.27	2.85	3.57	0.857	0.96	0	12	28.99	29.561	28.956	TRUE
7841	53.16459542	-27.76394783	30.141	0.421	6.79	0.01	0.007	2.7	3.27	0.42	3.58	0.802	0.979	0	12	29.625	29.984	30.141	TRUE
1371	53.14972886	-27.81152349	99	28.787	12.07	0	0.591	48	3.27	0.3	3.6	0.588	0.718	0	12	29.766	-99	99	TRUE
1910	53.16818408	-27.80761088	99	29.26	10.13	0	0.315	-23.1	3.27	0.64	3.69	0.607	0.891	0	12	28.82	-99	99	TRUE
3263	53.14195463	-27.80002389	28.625	0.511	10.62	0	0.282	7.2	3.27	0.45	3.92	0.581	1.544	0	12	28.904	-99	28.625	TRUE
3529	53.1913934	-27.79849081	28.258	0.417	12.74	0	0.16	89.2	3.27	2.92	3.48	0.936	1.249	0	12	27.841	-99	28.258	TRUE
3655	53.16657906	-27.79797982	30.189	0.152	14.33	0	0.287	-89.9	3.27	0.34	3.56	0.338	1.106	0	12	30.36	30.67	30.189	TRUE
4045	53.15769159	-27.79629716	29.263	0.21	11.47	0	0.431	-29.7	3.27	0.36	4.05	0.439	0.106	0	12	29.774	29.418	29.263	TRUE
4648	53.14647533	-27.78737436	28.809	0.119	9	0	0.162	-39.6	3.27	0.12	3.55	0.712	2.212	0	12	28.806	28.87	28.809	TRUE
6497	53.17232195	-27.79553444	29.521	0.18	9.25	0	0.193	54.6	3.27	0.25	3.74	0.564	0.565	0	12	29.529	29.459	29.521	TRUE
3612	53.16758946	-27.79818837	30.121	0.326	8.74	0	0.202	30.9	3.266	2.89	3.6	0.86	0.831	0	12	29.59	29.553	30.121	TRUE
7884	53.14492374	-27.77947998	24.787	0.006	16.98	0.03	0.344	6.7	3.263	3.06	3.48	0.988	0.107	0	12	25.742	25.053	24.787	TRUE
8800	53.14612576	-27.76954174	27.405	0.239	13.72	0	0.435	51.9	3.262	2.96	3.58	0.904	0.721	0	12	27.909	-99	27.405	TRUE
22850	53.2025031	-27.79062811	27.239	0.384	5.78	0.92	0.078	-65.9	3.26	0.55	3.6	0.561	1.523	0	12	99	-99	27.239	TRUE
1683	53.15040328	-27.80897695	27.913	0.339	5.39	0.24	0.019	31.4	3.26	2.78	4.23	0.567	1.438	0	12	99	-99	27.913	TRUE
1423	53.17480208	-27.8110992	99	29.56	4.52	0.18	0.026	-4.6	3.26	2.87	3.52	0.888	0.588	0	12	29.445	-99	99	TRUE
3839	53.18577837	-27.79716965	27.912	0.274	5.24	0.06	0.045	62.9	3.26	2.58	3.5	0.643	1.65	0	12	28.635	-99	27.912	TRUE
6593	53.14265223	-27.78564733	29.908	0.286	6.01	0.05	0.113	-62	3.26	0.38	3.61	0.517	1.509	0	12	30.332	99	29.908	TRUE
6748	53.1665548	-27.75874856	27.392	0.208	7.17	0.02	0.171	17.2	3.26	3.02	3.5	0.97	0.731	0	12	27.39	-99	27.392	TRUE
9673	53.13591336	-27.77705968	99	29.335	5.96	0.02	0.2	-53.3	3.26	0.23	3.53	0.734	1.237	0	12	28.65	-99	99	TRUE
3530	53.14542421	-27.79863372	99	29.362	4.25	0.01	0.074	-73.9	3.26	0.3	3.7	0.388	0.671	0	12	99	-99	99	TRUE
4556	53.19894552	-27.78686227	29.083	0.677	7.42	0.01	0.008	-21.6	3.26	0.38	3.64	0.665	0.958	0	12	28.39	-99	29.083	TRUE
10583	53.19000619	-27.7893784	28.956	0.71	7.17	0.01	0.309	-59.4	3.26	2.52	3.54	0.718	0.396	0	12	28.478	-99	28.956	TRUE
4667	53.18278468	-27.78742087	99	30.583	8.71	0	0.328	-82.8	3.26	0.28	3.76	0.498	0.954	0	12	99	99	99	TRUE
6364	53.13977671	-27.79505218	27.649	0.424	10.49	0	0.439	-29.2	3.26	0.24	3.86	0.327	0.693	0	12	28.228	-99	27.649	TRUE
8037	53.16699772	-27.76520461	29.49	0.188	7.27	0	0.087	-15.5	3.26	0.35	3.57	0.77	0.957	0	12	29.436	29.537	29.49	TRUE
9067	53.16459117	-27.77171723	30.139	0.332	8.15	0	0.166	-64.4	3.26	0.3	3.92	0.374	0.172	0	12	30.4	29.906	30.139	TRUE
10266	53.13005692	-27.78373435	99	28.7	7.18	0	0.164	78.5	3.26	0.2	3.62	0.544	0.945	0	12	99	-99	99	TRUE
10344	53.17005221	-27.78473617	29.28	0.2	11.6	0	0.248	8.3	3.26	0.47	3.83	0.574	0.585	0	12	29.651	29.549	29.28	TRUE
4319	53.16053317	-27.75467301	26.852	0.22	14.25	0.01	0.527	-25.9	3.253	3.01	3.5	0.966	2.713	0	12	27.401	-99	26.852	TRUE
9479	53.16615122	-27.77532493	28.461	0.118	12.8	0	0.244	15.1	3.252	2.93	3.55	0.907	0.175	0	12	28.563	28.535	28.461	TRUE
9784	53.14622386	-27.78018754	26.261	0.026	38.22	0	0.583	9.6	3.252	2.93	3.6	0.895	0.289	0	12	27.243	26.555	26.261	TRUE
20515	53.17249158	-27.8148331	27.438	0.168	4.07	0.03	0.097	-73	3.251	3.06	3.43	0.995	3.529	0	12	27.604	-99	27.438	TRUE
22557	53.18787792	-27.7882461	28.141	0.388	3.81	0.92	0.316	-58.4	3.25	2.82	3.5	0.883	0.843	0	12	28.899	-99	28.141	TRUE
22852	53.15747223	-27.79065924	29.622	0.346	6.03	0.82	0.262	44.9	3.25	2.71	3.57	0.794	1.096	0	12	29.559	29.02	29.622	TRUE
8938	53.16433474	-27.77042802	30.786	0.589	6.04	0.6	0.17	55	3.25	0.27	3.69	0.342	0.457	0	12	30.1	30.075	30.786	TRUE
22868	53.19899331	-27.79079992	27.746	0.438	6.18	0.54	0.518	-57.3	3.25	2.38	3.54	0.577	0.417	0	12	29.055	-99	27.746	TRUE
6940	53.17010218	-27.75954798	28.973	0.598	6.7	0.34	0.186	-78.2	3.25	0.49	3.74	0.382	0.495	0	12	29.015	-99	28.973	TRUE
20126	53.1631876	-27.82405485	28	0.381	4.82	0.11	0.071	-44.2	3.25	0.25	3.55	0.746	0.917	0	12	28.622	-99	28	TRUE
7570	53.15571233	-27.76222179	29.89	0.389	5.03	0.03	0.187	-42.7	3.25	0.25	3.68	0.475	0.837	0	12	29.385	29.154	29.89	TRUE
4699	53.12739172	-27.78765743	28.115	0.4	16.13	0.02	0.582	36.6	3.25	2.81	3.48	0.872	0.925	0	12	27.878	-99	28.115	TRUE
773	53.15648558	-27.81765865	28.565	0.469	7.76	0.01	0.324	-23.3	3.25	0.51	3.99	0.46	1.046	0	12	99	-99	28.565	TRUE
2442	53.13315581	-27.80438639	99	28.558	6.03	0.01	0.25	-8.4	3.25	0.44	3.74	0.428	0.653	0	12	99	-99	99	TRUE
2837	53.17043723	-27.80222028	28.45	0.362	6.41	0.01	0.084	-14.3	3.25	2.61	3.52	0.701	0.676	0	12	99	-99	28.45	TRUE
9042	53.15506014	-27.77105303	27.621	0.048	12.05	0.01	0.217	-55.2	3.25	3.01	3.5	0.966	0.428	0	12	27.901	27.74	27.621	TRUE
9200	53.14940375	-27.77246355	29.081	0.244	7.35	0.01	0.297	52.3	3.25	0.29	3.77	0.517	0.16	0	12	29.329	29.009	29.081	TRUE
2095	53.17165997	-27.8058956	26.454	0.104	27.36	0	0.577	-78.8	3.25	2.88	3.45	0.916	1.241	0	12	27.053	-99	26.454	TRUE
2730	53.19150104	-27.80277141	99	28.957	8.63	0	0.5	-2.1	3.25	0.25	3.75	0.371	1.051	0	12	99	-99	99	TRUE
6494	53.13706605	-27.79553126	29.159	0.663	6.13	0	0.228	23.1	3.25	1.74	3.58	0.569	0.623	0	12	29.077	-99	29.159	TRUE
6801	53.15926315	-27.75924485	28.43	0.182	16.09	0	0.611	41.6	3.25	0.64	3.59	0.757	0.632	0	12	28.569	28.663	28.43	TRUE
8871	53.14392365	-27.77009494	29.081	0.733	8.94	0	0.125	74.5	3.25	0.29	3.77	0.418	0.61	0	12	99	-99	29.081	TRUE
9082	53.15595645	-27.77138475	29.246	0.274	10.51	0	0.413	21.3	3.25	0.35	3.8	0.309	0.397	0	12	29.54	29.806	29.246	TRUE
9513	53.18831252	-27.77583798	28.192	0.415	12.51	0	0.45	-22.5	3.25	2.78	3.48	0.854	0.796	0	12	28.098	-99	28.192	TRUE
10114	53.16910502	-27.78162834	28.965	0.222	11.5	0	0.313	62.8	3.25	0.42	3.93	0.503	0.705	0	12	29.418	28.953	28.965	TRUE
6725	53.1865589	-27.78503577	28.143	0.31	5.46	0.08	0.138	-80.6	3.248	3.03	3.45	0.984	0.456	0	12	28.268	-99	28.143	TRUE
6891	53.18446554	-27.78432631	27.959	0.094	12.65	0	0.334	54.6	3.244	2.94	3.5	0.938	0.903	0	12	28.395	28.242	27.959	TRUE
7133	53.16843915	-27.78318834	27.675	0.055	8.35	0	0.196	-74.7	3.244	3	3.48	0.97	0.348	0	12	27.949	27.903	27.675	TRUE
9376	53.14546982	-27.77465429	27.791	0.058	11.64	0	0.099	-18.5	3.244	3.01	3.47	0.975	0.379	0	12	28.032	27.957	27.791	TRUE
21491	53.16262886	-27.80023057	28.336	0.176	10.4	0	0.368	32.7	3.244	2.9	3.56	0.886	0.709	0	12	28.24	28.354	28.336	TRUE
1247	53.15144345	-27.81278889	28.653	0.515	5.19	0.11	0.145	18.4	3.242	2.95	3.49	0.947	0.736	0	12	29.039	-99	28.653	TRUE
8631	53.15872228	-27.77532871	28.764	0.132	9.73	0	0.367	-41.8	3.242	2.78	3.68	0.76	1.61	0	12	29.134	28.875	28.764	TRUE
25212	53.13373993	-27.7820901	25.621	0.05	7.67	0.03	0.121	-86.1	3.241	3.05	3.42	0.995	0.739	0	12	25.985	-99	25.621	TRUE
24627	53.1545967	-27.77051575	29.273	0.204	3.71	0.92	0.028	43.1	3.24	2.74	3.55	0.754	0.618	0	11	29.669	29.649	29.273	TRUE
20086	53.16383732	-27.82534262	99	28.664	4.44	0.73	0.212	23.3	3.24	2.83	3.5	0.874	1.436	0	11	28.974	-99	99	TRUE
4187	53.2004575	-27.79575132	28.389	0.393	4.95	0.48	0.089	-32.1	3.24	2.8	3.5	0.843	1.446	0	11	28.467	-99	28.389	TRUE
5477	53.19348454	-27.79126378	29.203	0.746	5.36	0.41	0.195	-22.9	3.24	0.57	3.63	0.481	0.77	0	11	29.14	-99	29.203	TRUE
1958	53.17176332	-27.80723387	99	29.383	4.74	0.14	0.302	40.9	3.24	2.14	3.56	0.671	0.234	0	11	29.515	-99	99	TRUE
20641	53.1581506	-27.81212505	27.398	0.302	8.57	0.06	0.366	17.2	3.24	2.95	3.59	0.888	0.353	0	11	27.901	-99	27.398	TRUE
4753	53.17587166	-27.78796299	25.982	0.015	6.71	0.03	0.119	81.9	3.24	3.05	3.43	0.994	0.3	0	11	26.618	26.244	25.982	TRUE
6600	53.16513723	-27.75846624	27.238	0.151	15.32	0.03	0.332	31.8	3.24	3	3.48	0.969	0.472	0	11	27.713	-99	27.238	TRUE
21463	53.17414557	-27.80030812	25.009	0.029	11.81	0.03	0.461	-61.3	3.24	3.05	3.42	0.995	0.136	0	11	25.738	-99	25.009	TRUE
1694	53.16806968	-27.8088412	27.646	0.226	7.01	0.02	0.191	-8.3	3.24	2.76	3.51	0.778	0.726	0	11	28.026	-99	27.646	TRUE
3301	53.19602513	-27.799633	27.984	0.379	16.31	0.02	0.485	50.8	3.24	2.87	3.46	0.933	1.382	0	11	27.682	-99	27.984	TRUE
292	53.17052247	-27.82353906	29.252	0.65	6.12	0	0.188	2.1	3.24	0.25	3.82	0.378	1.512	0	11	99	-99	29.252	TRUE
414	53.16920453	-27.82195157	28.031	0.401	7.21	0	0.178	-53.5	3.24	2.36	3.58	0.64	1.558	0	11	29.258	-99	28.031	TRUE
1234	53.15561583	-27.81283429	27.916	0.526	17.41	0	0.561	14.4	3.24	0.28	3.68	0.559	0.355	0	11	28.134	-99	27.916	TRUE
1435	53.17947954	-27.8109433	28.71	0.486	6.35	0	0.107	55	3.24	2.36	3.53	0.635	0.28	0	11	29.026	-99	28.71	TRUE
2265	53.14969493	-27.80525016	99	28.855	12.46	0	0.427	-30.5	3.24	0.3	3.53	0.704	1.349	0	11	28.27	-99	99	TRUE
3028	53.16735621	-27.8010609	28.883	0.194	11.96	0	0.102	-79.5	3.24	0.16	3.55	0.451	0.711	0	11	29.009	28.79	28.883	TRUE
6837	53.15801248	-27.78460019	29.369	0.238	7.79	0	0.265	49.6	3.24	0.26	3.6	0.636	0.781	0	11	29.207	29.39	29.369	TRUE
8013	53.13967635	-27.77904422	28.875	0.154	12.34	0	0.606	-51.4	3.24	2.77	3.57	0.807	1.135	0	11	29.16	29.168	28.875	TRUE
8699	53.17001611	-27.76895039	28.853	0.138	15.2	0	0.572	56.9	3.24	0.28	3.61	0.757	1.01	0	11	28.95	28.677	28.853	TRUE
21315	53.15006095	-27.80249368	99	29.108	3.09	0.94	0.096	-44.3	3.238	2.98	3.47	0.965	0.775	0	11	28.733	-99	99	TRUE
10183	53.12938655	-27.78251132	25.986	0.072	8.96	0.03	0.273	15.8	3.236	3.03	3.43	0.991	0.337	0	11	26.428	-99	25.986	TRUE
7193	53.159355	-27.76076845	27.45	0.052	12.45	0	0.32	-86.4	3.236	3.01	3.46	0.976	0.392	0	11	27.67	27.64	27.45	TRUE
9341	53.14326607	-27.77427691	26.938	0.055	9.02	0.03	0.285	34.3	3.235	3.03	3.43	0.989	0.818	0	11	27.119	27.081	26.938	TRUE
877	53.1759891	-27.81646165	26.994	0.129	5.29	0.03	0.178	77.1	3.234	3	3.46	0.978	1.509	0	11	27.103	-99	26.994	TRUE
2298	53.15854472	-27.80497672	28.071	0.072	8.7	0.02	0.067	13.2	3.232	3	3.45	0.98	0.341	0	11	28.125	28.089	28.071	TRUE
2655	53.15857883	-27.80312404	29.813	0.296	8.79	0	0.273	-55.4	3.232	2.82	3.59	0.821	0.36	0	11	29.476	29.477	29.813	TRUE
8298	53.17173559	-27.76667064	26.112	0.024	16.69	0.03	0.355	-2.1	3.231	3.03	3.43	0.991	0.185	0	11	26.601	26.34	26.112	TRUE
10077	53.16924928	-27.78125504	27.852	0.063	4.8	0.03	0.195	-23.6	3.231	3	3.45	0.98	2.138	0	11	28.026	28.111	27.852	TRUE
8066	53.17520626	-27.76487362	99	29.273	5.8	0.64	0.207	75.1	3.23	0.18	3.64	0.399	1.057	0	11	99	-99	99	TRUE
9290	53.18372198	-27.77328329	99	28.903	7.77	0.59	0.261	-60.2	3.23	0.51	3.59	0.411	2.012	0	11	99	-99	99	TRUE
2585	53.1464645	-27.80357953	28.851	0.579	7.38	0.23	0.408	-15.8	3.23	0.4	4.09	0.425	1.791	0	11	29.461	-99	28.851	TRUE
10623	53.17640404	-27.79093134	30.171	0.422	5.17	0.12	0.148	43.2	3.23	0.35	4.12	0.247	0.801	0	11	30.139	29.642	30.171	TRUE
405	53.1582675	-27.82204587	28.607	0.59	7.31	0.11	0.489	63.4	3.23	0.69	3.65	0.428	1.554	0	11	99	-99	28.607	TRUE
20569	53.16358302	-27.81373177	99	28.608	5.95	0.1	0.243	-37.2	3.23	2.77	3.49	0.858	0.36	0	11	28.591	-99	99	TRUE
